Mese-Anno;Data;mm
lug-19;30;0,0
lug-19;31;0,0
ago-19;1;0,0
ago-19;2;0,0
ago-19;3;0,0
ago-19;4;0,0
ago-19;5;0,0
ago-19;6;0,0
ago-19;7;0,0
ago-19;8;0,0
ago-19;9;0,0
ago-19;10;0,0
ago-19;11;0,0
ago-19;12;0,0
ago-19;13;0,0
ago-19;14;0,0
ago-19;15;0,0
ago-19;16;0,0
ago-19;17;0,0
ago-19;18;0,0
ago-19;19;0,0
ago-19;20;0,0
ago-19;21;0,0
ago-19;22;0,0
ago-19;23;0,0
ago-19;24;0,0
ago-19;25;0,0
ago-19;26;0,0
ago-19;27;0,0
ago-19;28;4,6
ago-19;29;0,0
ago-19;30;7,8
ago-19;31;0,2
set-19;1;0,6
set-19;2;13,0
set-19;3;0,2
set-19;4;5,6
set-19;5;1,8
set-19;6;0,0
set-19;7;0,0
set-19;8;0,0
set-19;9;0,0
set-19;10;2,2
set-19;11;0,2
set-19;12;0,0
set-19;13;0,0
set-19;14;0,0
set-19;15;0,0
set-19;16;0,0
set-19;17;0,0
set-19;18;0,0
set-19;19;20,4
set-19;20;10,8
set-19;21;0,4
set-19;22;0,0
set-19;23;0,0
set-19;24;0,0
set-19;25;0,0
set-19;26;0,0
set-19;27;0,0
set-19;28;0,0
set-19;29;0,0
set-19;30;0,0
ott-19;1;0,0
ott-19;2;0,0
ott-19;3;2,4
ott-19;4;0,0
ott-19;5;0,0
ott-19;6;0,0
ott-19;7;17,4
ott-19;8;59,2
ott-19;9;5,8
ott-19;10;24,0
ott-19;11;0,0
ott-19;12;0,0
ott-19;13;0,0
ott-19;14;0,0
ott-19;15;0,0
ott-19;16;0,0
ott-19;17;0,0
ott-19;18;0,0
ott-19;19;0,0
ott-19;20;0,0
ott-19;21;0,0
ott-19;22;0,0
ott-19;23;0,0
ott-19;24;0,0
ott-19;25;47,0
ott-19;26;59,0
ott-19;27;1,8
ott-19;28;0,2
ott-19;29;0,0
ott-19;30;21,6
ott-19;31;0,0
nov-19;1;4,2
nov-19;2;0,0
nov-19;3;1,0
nov-19;4;3,8
nov-19;5;0,0
nov-19;6;0,8
nov-19;7;2,2
nov-19;8;0,0
nov-19;9;7,8
nov-19;10;0,0
nov-19;11;23,2
nov-19;12;23,8
nov-19;13;0,0
nov-19;14;0,0
nov-19;15;0,0
nov-19;16;0,0
nov-19;17;0,0
nov-19;18;0,0
nov-19;19;13,0
nov-19;20;0,0
nov-19;21;0,0
nov-19;22;0,0
nov-19;23;0,0
nov-19;24;27,4
nov-19;25;0,0
nov-19;26;0,0
nov-19;27;0,0
nov-19;28;0,0
nov-19;29;0,0
nov-19;30;0,0
dic-19;1;0,0
dic-19;2;0,0
dic-19;3;0,0
dic-19;4;0,0
dic-19;5;4,8
dic-19;6;0,0
dic-19;7;0,0
dic-19;8;0,0
dic-19;9;0,4
dic-19;10;22,2
dic-19;11;3,6
dic-19;12;0,0
dic-19;13;2,4
dic-19;14;0,0
dic-19;15;0,0
dic-19;16;0,0
dic-19;17;0,0
dic-19;18;0,0
dic-19;19;0,0
dic-19;20;0,0
dic-19;21;0,0
dic-19;22;0,0
dic-19;23;0,0
dic-19;24;0,0
dic-19;25;0,0
dic-19;26;0,0
dic-19;27;0,0
dic-19;28;0,0
dic-19;29;0,6
dic-19;30;11,0
dic-19;31;1,0
gen-20;1;0,0
gen-20;2;0,0
gen-20;3;0,0
gen-20;4;0,0
gen-20;5;0,0
gen-20;6;0,0
gen-20;7;0,0
gen-20;8;0,0
gen-20;9;0,0
gen-20;10;0,0
gen-20;11;0,0
gen-20;12;5,8
gen-20;13;2,4
gen-20;14;0,0
gen-20;15;0,0
gen-20;16;0,0
gen-20;17;0,0
gen-20;18;0,0
gen-20;19;0,0
gen-20;20;0,0
gen-20;21;2,4
gen-20;22;0,0
gen-20;23;0,0
gen-20;24;0,0
gen-20;25;0,0
gen-20;26;0,0
gen-20;27;0,0
gen-20;28;0,0
gen-20;29;0,0
gen-20;30;0,0
gen-20;31;0,0
feb-20;1;0,0
feb-20;2;0,0
feb-20;3;0,0
feb-20;4;0,0
feb-20;5;0,2
feb-20;6;0,0
feb-20;7;0,0
feb-20;8;0,0
feb-20;9;0,0
feb-20;10;0,0
feb-20;11;0,0
feb-20;12;
feb-20;13;0,0
feb-20;14;0,0
feb-20;15;0,0
feb-20;16;0,0
feb-20;17;0,0
feb-20;18;0,0
feb-20;19;0,0
feb-20;20;0,0
feb-20;21;0,0
feb-20;22;0,0
feb-20;23;0,0
feb-20;24;0,0
feb-20;25;0,0
feb-20;26;0,0
feb-20;27;0,0
feb-20;28;0,0
feb-20;29;0,0
mar-20;1;0,0
mar-20;2;0,0
mar-20;3;0,0
mar-20;4;3,0
mar-20;5;0,0
mar-20;6;0,0
mar-20;7;0,0
mar-20;8;2,0
mar-20;9;0,2
mar-20;10;0,0
mar-20;11;0,0
mar-20;12;0,0
mar-20;13;0,0
mar-20;14;0,0
mar-20;15;0,0
mar-20;16;0,0
mar-20;17;0,4
mar-20;18;0,0
mar-20;19;0,0
mar-20;20;0,0
mar-20;21;2,2
mar-20;22;5,4
mar-20;23;19,2
mar-20;24;17,8
mar-20;25;102,8
mar-20;26;0,2
mar-20;27;7,8
mar-20;28;0,4
mar-20;29;0,0
mar-20;30;1,4
mar-20;31;0,0
apr-20;1;0,0
apr-20;2;1,6
apr-20;3;2,8
apr-20;4;7,6
apr-20;5;0,0
apr-20;6;0,0
apr-20;7;0,0
apr-20;8;0,0
apr-20;9;0,0
apr-20;10;0,0
apr-20;11;0,0
apr-20;12;0,0
apr-20;13;0,0
apr-20;14;0,0
apr-20;15;0,0
apr-20;16;0,0
apr-20;17;0,0
apr-20;18;0,0
apr-20;19;0,0
apr-20;20;0,0
apr-20;21;0,4
apr-20;22;0,2
apr-20;23;1,0
apr-20;24;3,2
apr-20;25;0,0
apr-20;26;0,0
apr-20;27;0,4
apr-20;28;0,0
apr-20;29;0,2
apr-20;30;0,0
mag-20;1;0,0
mag-20;2;0,0
mag-20;3;0,0
mag-20;4;0,0
mag-20;5;0,0
mag-20;6;0,0
mag-20;7;0,0
mag-20;8;0,0
mag-20;9;0,0
mag-20;10;0,0
mag-20;11;0,0
mag-20;12;0,0
mag-20;13;0,0
mag-20;14;0,0
mag-20;15;0,0
mag-20;16;0,0
mag-20;17;0,0
mag-20;18;0,0
mag-20;19;0,0
mag-20;20;0,0
mag-20;21;0,0
mag-20;22;0,0
mag-20;23;0,0
mag-20;24;0,0
mag-20;25;0,0
mag-20;26;0,0
mag-20;27;0,0
mag-20;28;0,0
mag-20;29;0,0
mag-20;30;0,0
mag-20;31;0,0
giu-20;1;0,0
giu-20;2;0,0
giu-20;3;0,0
giu-20;4;0,0
giu-20;5;15,4
giu-20;6;0,0
giu-20;7;0,0
giu-20;8;0,0
giu-20;9;0,0
giu-20;10;0,0
giu-20;11;0,0
giu-20;12;0,0
giu-20;13;0,0
giu-20;14;0,0
giu-20;15;0,0
giu-20;16;0,0
giu-20;17;0,0
giu-20;18;0,0
giu-20;19;0,0
giu-20;20;0,0
giu-20;21;0,0
giu-20;22;0,0
giu-20;23;0,0
giu-20;24;0,0
giu-20;25;0,0
giu-20;26;0,0
giu-20;27;0,0
giu-20;28;0,0
giu-20;29;0,0
giu-20;30;0,0
lug-20;1;0,0
lug-20;2;0,0
lug-20;3;0,0
lug-20;4;0,0
lug-20;5;0,0
lug-20;6;0,0
lug-20;7;0,0
lug-20;8;0,0
lug-20;9;0,0
lug-20;10;0,0
lug-20;11;0,0
lug-20;12;0,0
lug-20;13;0,0
lug-20;14;2,4
lug-20;15;0,0
lug-20;16;0,0
lug-20;17;0,0
lug-20;18;46,8
lug-20;19;
lug-20;20;0,0
lug-20;21;0,0
lug-20;22;0,0
lug-20;23;0,0
lug-20;24;0,0
lug-20;25;0,0
lug-20;26;0,0
lug-20;27;0,0
lug-20;28;0,0
lug-20;29;0,0
lug-20;30;0,0
lug-20;31;0,0
ago-20;1;0,0
ago-20;2;0,0
ago-20;3;0,0
ago-20;4;0,0
ago-20;5;1,6
ago-20;6;0,0
ago-20;7;0,0
ago-20;8;0,0
ago-20;9;0,0
ago-20;10;0,0
ago-20;11;0,0
ago-20;12;0,0
ago-20;13;0,0
ago-20;14;0,0
ago-20;15;0,0
ago-20;16;0,0
ago-20;17;0,0
ago-20;18;0,0
ago-20;19;0,0
ago-20;20;0,0
ago-20;21;0,0
ago-20;22;0,0
ago-20;23;0,0
ago-20;24;0,0
ago-20;25;0,0
ago-20;26;0,0
ago-20;27;0,0
ago-20;28;0,0
ago-20;29;0,0
ago-20;30;0,0
ago-20;31;0,0
set-20;1;0,0
set-20;2;0,0
set-20;3;0,2
set-20;4;0,2
set-20;5;0,0
set-20;6;0,0
set-20;7;0,6
set-20;8;1,0
set-20;9;0,0
set-20;10;0,0
set-20;11;2,4
set-20;12;0,2
set-20;13;
set-20;14;14,2
set-20;15;0,0
set-20;16;15,4
set-20;17;0,0
set-20;18;0,0
set-20;19;0,0
set-20;20;0,0
set-20;21;4,2
set-20;22;0,2
set-20;23;0,8
set-20;24;0,0
set-20;25;0,2
set-20;26;0,0
set-20;27;6,0
set-20;28;0,0
set-20;29;0,0
set-20;30;0,0
ott-20;1;0,0
ott-20;2;0,0
ott-20;3;0,0
ott-20;4;0,0
ott-20;5;0,8
ott-20;6;0,8
ott-20;7;0,0
ott-20;8;0,0
ott-20;9;0,0
ott-20;10;0,0
ott-20;11;0,0
ott-20;12;4,8
ott-20;13;0,2
ott-20;14;0,0
ott-20;15;1,2
ott-20;16;0,0
ott-20;17;0,0
ott-20;18;3,4
ott-20;19;0,2
ott-20;20;0,2
ott-20;21;0,0
ott-20;22;0,0
ott-20;23;0,0
ott-20;24;0,0
ott-20;25;0,0
ott-20;26;0,0
ott-20;27;1,2
ott-20;28;0,0
ott-20;29;0,0
ott-20;30;0,2
ott-20;31;0,0
nov-20;1;0,0
nov-20;2;0,0
nov-20;3;0,0
nov-20;4;0,0
nov-20;5;0,0
nov-20;6;0,0
nov-20;7;0,6
nov-20;8;0,0
nov-20;9;0,0
nov-20;10;0,0
nov-20;11;0,0
nov-20;12;0,0
nov-20;13;0,0
nov-20;14;0,0
nov-20;15;0,0
nov-20;16;0,0
nov-20;17;21,6
nov-20;18;8,8
nov-20;19;0,0
nov-20;20;0,0
nov-20;21;0,2
nov-20;22;24,2
nov-20;23;10,8
nov-20;24;17,6
nov-20;25;3,2
nov-20;26;7,6
nov-20;27;0,0
nov-20;28;49,2
nov-20;29;0,2
nov-20;30;4,8
dic-20;1;0,0
dic-20;2;0,8
dic-20;3;10,0
dic-20;4;0,0
dic-20;5;
dic-20;6;6,6
dic-20;7;0,2
dic-20;8;3,8
dic-20;9;2,6
dic-20;10;0,0
dic-20;11;0,0
dic-20;12;0,0
dic-20;13;0,0
dic-20;14;0,0
dic-20;15;0,0
dic-20;16;0,0
dic-20;17;0,0
dic-20;18;0,0
dic-20;19;0,0
dic-20;20;0,0
dic-20;21;0,0
dic-20;22;0,0
dic-20;23;0,0
dic-20;24;0,0
dic-20;25;0,0
dic-20;26;0,0
dic-20;27;0,0
dic-20;28;0,0
dic-20;29;0,0
dic-20;30;0,0
dic-20;31;0,0
gen-21;1;0,8
gen-21;2;9,8
gen-21;3;3,8
gen-21;4;2,6
gen-21;5;0,0
gen-21;6;0,0
gen-21;7;0,0
gen-21;8;0,0
gen-21;9;1,4
gen-21;10;0,0
gen-21;11;
gen-21;12;
gen-21;13;0,2
gen-21;14;
gen-21;15;
gen-21;16;8,4
gen-21;17;0,0
gen-21;18;
gen-21;19;
gen-21;20;0,0
gen-21;21;0,0
gen-21;22;0,0
gen-21;23;0,2
gen-21;24;0,2
gen-21;25;0,0
gen-21;26;1,6
gen-21;27;0,0
gen-21;28;0,0
gen-21;29;0,0
gen-21;30;0,0
gen-21;31;0,0
feb-21;1;0,0
feb-21;2;0,0
feb-21;3;0,0
feb-21;4;0,0
feb-21;5;0,0
feb-21;6;0,0
feb-21;7;0,0
feb-21;8;1,2
feb-21;9;0,0
feb-21;10;0,0
feb-21;11;0,2
feb-21;12;0,0
feb-21;13;1,2
feb-21;14;4,6
feb-21;15;
feb-21;16;
feb-21;17;0,0
feb-21;18;0,0
feb-21;19;0,0
feb-21;20;0,0
feb-21;21;0,0
feb-21;22;0,0
feb-21;23;0,0
feb-21;24;
feb-21;25;0,0
feb-21;26;0,0
feb-21;27;0,0
feb-21;28;0,0
mar-21;1;0,0
mar-21;2;0,0
mar-21;3;0,0
mar-21;4;0,0
mar-21;5;0,0
mar-21;6;0,0
mar-21;7;0,0
mar-21;8;4,6
mar-21;9;0,0
mar-21;10;1,2
mar-21;11;0,0
mar-21;12;0,0
mar-21;13;0,0
mar-21;14;0,0
mar-21;15;0,0
mar-21;16;0,0
mar-21;17;0,0
mar-21;18;3,2
mar-21;19;0,0
mar-21;20;5,6
mar-21;21;18,6
mar-21;22;4,4
mar-21;23;6,2
mar-21;24;0,0
mar-21;25;0,0
mar-21;26;0,0
mar-21;27;0,0
mar-21;28;0,0
mar-21;29;0,0
mar-21;30;0,0
mar-21;31;0,0
apr-21;1;0,0
apr-21;2;0,0
apr-21;3;0,0
apr-21;4;0,0
apr-21;5;0,0
apr-21;6;0,0
apr-21;7;0,0
apr-21;8;0,0
apr-21;9;0,0
apr-21;10;0,0
apr-21;11;0,0
apr-21;12;0,0
apr-21;13;0,0
apr-21;14;0,0
apr-21;15;5,2
apr-21;16;0,2
apr-21;17;0,0
apr-21;18;9,0
apr-21;19;0,0
apr-21;20;0,0
apr-21;21;0,0
apr-21;22;0,0
apr-21;23;9,2
apr-21;24;1,4
apr-21;25;0,0
apr-21;26;0,0
apr-21;27;0,0
apr-21;28;0,0
apr-21;29;0,0
apr-21;30;0,0
mag-21;1;0,0
mag-21;2;0,0
mag-21;3;0,0
mag-21;4;0,0
mag-21;5;0,0
mag-21;6;0,0
mag-21;7;0,0
mag-21;8;0,0
mag-21;9;0,0
mag-21;10;0,0
mag-21;11;0,0
mag-21;12;0,0
mag-21;13;0,0
mag-21;14;0,0
mag-21;15;0,0
mag-21;16;0,0
mag-21;17;0,0
mag-21;18;0,0
mag-21;19;0,0
mag-21;20;0,0
mag-21;21;0,0
mag-21;22;0,0
mag-21;23;0,0
mag-21;24;0,0
mag-21;25;0,0
mag-21;26;0,0
mag-21;27;1,2
mag-21;28;0,0
mag-21;29;0,0
mag-21;30;0,0
mag-21;31;1,0
giu-21;1;0,0
giu-21;2;0,0
giu-21;3;0,0
giu-21;4;0,0
giu-21;5;0,0
giu-21;6;0,0
giu-21;7;0,0
giu-21;8;0,0
giu-21;9;0,4
giu-21;10;0,0
giu-21;11;0,0
giu-21;12;1,0
giu-21;13;0,0
giu-21;14;0,0
giu-21;15;0,0
giu-21;16;0,0
giu-21;17;0,0
giu-21;18;0,0
giu-21;19;0,0
giu-21;20;0,0
giu-21;21;0,0
giu-21;22;0,0
giu-21;23;0,0
giu-21;24;0,0
giu-21;25;0,0
giu-21;26;0,0
giu-21;27;0,0
giu-21;28;0,0
giu-21;29;0,0
giu-21;30;0,0
lug-21;1;0,0
lug-21;2;0,0
lug-21;3;0,0
lug-21;4;0,0
lug-21;5;0,0
lug-21;6;0,0
lug-21;7;0,0
lug-21;8;0,0
lug-21;9;0,0
lug-21;10;0,0
lug-21;11;0,0
lug-21;12;0,0
lug-21;13;0,0
lug-21;14;0,0
lug-21;15;0,0
lug-21;16;0,0
lug-21;17;0,0
lug-21;18;0,0
lug-21;19;0,0
lug-21;20;0,0
lug-21;21;0,0
lug-21;22;0,0
lug-21;23;0,0
lug-21;24;0,0
lug-21;25;0,0
lug-21;26;0,0
lug-21;27;0,0
lug-21;28;0,0
lug-21;29;0,0
lug-21;30;0,0
lug-21;31;0,0
ago-21;1;0,0
ago-21;2;0,0
ago-21;3;0,0
ago-21;4;0,0
ago-21;5;0,0
ago-21;6;0,0
ago-21;7;0,0
ago-21;8;0,0
ago-21;9;0,0
ago-21;10;0,0
ago-21;11;0,0
ago-21;12;0,0
ago-21;13;0,0
ago-21;14;0,0
ago-21;15;0,0
ago-21;16;0,0
ago-21;17;0,0
ago-21;18;0,0
ago-21;19;0,0
ago-21;20;0,0
ago-21;21;0,0
ago-21;22;0,0
ago-21;23;0,0
ago-21;24;0,0
ago-21;25;0,0
ago-21;26;0,0
ago-21;27;0,0
ago-21;28;3,0
ago-21;29;0,0
ago-21;30;0,0
ago-21;31;0,0
set-21;1;0,0
set-21;2;0,0
set-21;3;0,0
set-21;4;0,6
set-21;5;19,4
set-21;6;45,6
set-21;7;12,6
set-21;8;1,4
set-21;9;0,0
set-21;10;0,4
set-21;11;73,4
set-21;12;0,0
set-21;13;0,0
set-21;14;0,0
set-21;15;0,0
set-21;16;0,0
set-21;17;0,0
set-21;18;0,0
set-21;19;0,0
set-21;20;0,0
set-21;21;0,4
set-21;22;0,2
set-21;23;1,4
set-21;24;0,2
set-21;25;0,0
set-21;26;0,0
set-21;27;0,0
set-21;28;0,0
set-21;29;14,2
set-21;30;5,4
ott-21;1;22,0
ott-21;2;51,2
ott-21;3;8,4
ott-21;4;0,0
ott-21;5;7,4
ott-21;6;5,8
ott-21;7;0,2
ott-21;8;0,2
ott-21;9;0,0
ott-21;10;0,0
ott-21;11;0,2
ott-21;12;0,0
ott-21;13;0,0
ott-21;14;47,4
ott-21;15;0,2
ott-21;16;0,0
ott-21;17;5,4
ott-21;18;16,4
ott-21;19;0,0
ott-21;20;0,0
ott-21;21;0,0
ott-21;22;75,0
ott-21;23;0,0
ott-21;24;4,2
ott-21;25;33,8
ott-21;26;45,4
ott-21;27;11,2
ott-21;28;29,8
ott-21;29;151,4
ott-21;30;11,2
ott-21;31;9,6
nov-21;1;2,0
nov-21;2;0,2
nov-21;3;0,0
nov-21;4;0,0
nov-21;5;0,0
nov-21;6;0,0
nov-21;7;0,0
nov-21;8;0,0
nov-21;9;0,0
